Zeit,Kanal A,Kanal B
(ms),(mV),(V)

2.95167400,2.46742200,1.65782600
2.95295400,2.91604400,1.65782600
2.95423400,2.91604400,1.65782600
2.95551400,2.46742200,1.67546600
2.95679400,2.91604400,1.65782600
2.95807400,2.91604400,1.65782600
2.95935400,1.57017700,1.62254700
2.96063400,2.01879900,1.65782600
2.96191400,1.57017700,1.65782600
2.96319400,2.01879900,1.65782600
2.96447400,2.46742200,1.67546600
2.96575400,2.91604400,1.69310600
2.96703400,2.91604400,1.69310600
2.96831400,3.36466600,1.69310600
2.96959400,3.36466600,1.69310600
2.97087400,3.36466600,1.67546600
2.97215400,3.36466600,1.67546600
2.97343400,3.36466600,1.65782600
2.97471400,2.91604400,1.65782600
2.97599400,2.46742200,1.64018700
2.97727400,2.46742200,1.64018700
2.97855400,2.46742200,1.65782600
2.97983400,2.46742200,1.65782600
2.98111400,2.46742200,1.65782600
2.98239400,2.46742200,1.67546600
2.98367400,2.46742200,1.65782600
2.98495400,2.91604400,1.65782600
2.98623400,2.46742200,1.65782600
2.98751400,2.91604400,1.65782600
2.98879400,2.46742200,1.67546600
2.99007400,2.46742200,1.65782600
2.99135400,2.91604400,1.65782600
2.99263400,2.91604400,1.65782600
2.99391400,2.46742200,1.65782600
2.99519400,3.36466600,1.65782600
2.99647400,1.57017700,1.62254700
2.99775400,1.57017700,1.64018700
2.99903400,1.57017700,1.65782600
3.00031400,1.57017700,1.65782600
3.00159400,2.91604400,1.69310600
3.00287400,3.36466600,1.69310600
3.00415400,2.91604400,1.69310600
3.00543400,3.36466600,1.67546600
3.00671400,3.36466600,1.67546600
3.00799400,3.36466600,1.67546600
3.00927400,3.36466600,1.67546600
3.01055400,2.91604400,1.65782600
3.01183400,2.46742200,1.64018700
3.01311400,2.46742200,1.64018700
3.01439400,2.46742200,1.64018700
3.01567400,2.46742200,1.65782600
3.01695400,2.46742200,1.65782600
3.01823400,2.91604400,1.65782600
3.01951400,2.46742200,1.65782600
3.02079400,2.91604400,1.65782600
3.02207400,2.91604400,1.67546600
3.02335400,2.91604400,1.65782600
3.02463400,2.91604400,1.65782600
3.02591400,2.91604400,1.65782600
3.02719400,2.91604400,1.65782600
3.02847400,2.91604400,1.65782600
3.02975400,2.91604400,1.65782600
3.03103400,2.46742200,1.65782600
3.03231400,1.57017700,1.64018700
3.03359400,2.01879900,1.64018700
3.03487400,1.57017700,1.64018700
3.03615400,2.01879900,1.64018700
3.03743400,2.46742200,1.65782600
3.03871400,3.36466600,1.69310600
3.03999400,2.91604400,1.67546600
3.04127400,3.36466600,1.69310600
3.04255400,3.36466600,1.67546600
3.04383400,3.36466600,1.67546600
3.04511400,2.91604400,1.65782600
3.04639400,2.91604400,1.65782600
3.04767400,2.91604400,1.65782600
3.04895400,2.46742200,1.64018700
3.05023400,2.91604400,1.64018700
3.05151400,2.91604400,1.65782600
3.05279400,2.46742200,1.65782600
3.05407400,2.46742200,1.65782600
3.05535400,2.46742200,1.65782600
3.05663400,2.91604400,1.65782600
3.05791400,2.46742200,1.65782600
3.05919400,2.46742200,1.65782600
3.06047400,2.46742200,1.65782600
3.06175400,2.91604400,1.65782600
3.06303400,2.46742200,1.65782600
3.06431400,2.91604400,1.65782600
3.06559400,2.46742200,1.65782600
3.06687400,2.91604400,1.65782600
3.06815400,2.46742200,1.65782600
3.06943400,1.57017700,1.62254700
3.07071400,1.57017700,1.64018700
3.07199400,1.57017700,1.64018700
3.07327400,1.57017700,1.65782600
3.07455400,2.91604400,1.69310600
3.07583400,3.36466600,1.69310600
3.07711400,2.91604400,1.69310600
3.07839400,3.36466600,1.69310600
3.07967400,3.36466600,1.67546600
3.08095400,3.36466600,1.67546600
3.08223400,3.36466600,1.67546600
3.08351400,2.91604400,1.64018700
3.08479400,2.91604400,1.64018700
3.08607400,2.46742200,1.64018700
3.08735400,2.46742200,1.65782600
3.08863400,2.46742200,1.65782600
3.08991400,2.46742200,1.65782600
3.09119400,2.46742200,1.65782600
3.09247400,2.91604400,1.65782600
3.09375400,2.46742200,1.65782600
3.09503400,2.91604400,1.65782600
3.09631400,2.91604400,1.65782600
3.09759400,2.46742200,1.65782600
3.09887400,2.46742200,1.65782600
3.10015400,2.91604400,1.65782600
3.10143400,2.91604400,1.65782600
3.10271400,2.91604400,1.65782600
3.10399400,2.91604400,1.65782600
3.10527400,1.57017700,1.62254700
3.10655400,2.01879900,1.64018700
3.10783400,2.01879900,1.64018700
3.10911400,2.01879900,1.64018700
3.11039400,2.46742200,1.65782600
3.11167400,2.91604400,1.69310600
3.11295400,2.91604400,1.69310600
3.11423400,3.36466600,1.69310600
3.11551400,3.36466600,1.69310600
3.11679400,3.36466600,1.67546600
3.11807400,2.91604400,1.67546600
3.11935400,2.91604400,1.65782600
3.12063400,2.91604400,1.65782600
3.12191400,2.46742200,1.64018700
3.12319400,2.46742200,1.64018700
3.12447400,2.46742200,1.65782600
3.12575400,2.46742200,1.65782600
3.12703400,2.91604400,1.65782600
3.12831400,2.46742200,1.65782600
3.12959400,2.46742200,1.64018700
3.13087400,2.91604400,1.65782600
3.13215400,2.91604400,1.65782600
3.13343400,2.91604400,1.65782600
3.13471400,2.46742200,1.65782600
3.13599400,2.91604400,1.65782600
3.13727400,2.46742200,1.65782600
3.13855400,2.46742200,1.65782600
3.13983400,2.91604400,1.65782600
3.14111400,2.46742200,1.65782600
3.14239400,1.57017700,1.62254700
3.14367400,1.57017700,1.64018700
3.14495400,1.57017700,1.65782600
3.14623400,2.01879900,1.65782600
3.14751400,2.46742200,1.69310600
3.14879400,3.36466600,1.69310600
3.15007400,2.91604400,1.67546600
3.15135400,3.36466600,1.69310600
3.15263400,3.36466600,1.67546600
3.15391400,3.36466600,1.67546600
3.15519400,3.36466600,1.65782600
3.15647400,2.91604400,1.65782600
3.15775400,2.91604400,1.64018700
3.15903400,2.91604400,1.64018700
3.16031400,2.46742200,1.64018700
3.16159400,2.46742200,1.65782600
3.16287400,2.46742200,1.65782600
3.16415400,2.46742200,1.65782600
3.16543400,2.91604400,1.65782600
3.16671400,2.46742200,1.65782600
3.16799400,2.91604400,1.65782600
3.16927400,2.91604400,1.65782600
3.17055400,2.91604400,1.65782600
3.17183400,2.46742200,1.65782600
3.17311400,2.46742200,1.65782600
3.17439400,2.46742200,1.65782600
3.17567400,2.91604400,1.65782600
3.17695400,2.46742200,1.67546600
3.17823400,2.01879900,1.62254700
3.17951400,1.57017700,1.64018700
3.18079400,1.57017700,1.64018700
3.18207400,2.01879900,1.64018700
3.18335400,2.01879900,1.65782600
3.18463400,2.91604400,1.69310600
3.18591400,2.91604400,1.69310600
3.18719400,2.91604400,1.67546600
3.18847400,3.36466600,1.67546600
3.18975400,3.36466600,1.65782600
3.19103400,3.36466600,1.65782600
3.19231400,2.91604400,1.65782600
3.19359400,2.91604400,1.65782600
3.19487400,2.46742200,1.64018700
3.19615400,2.46742200,1.65782600
3.19743400,2.46742200,1.65782600
3.19871400,2.46742200,1.65782600
3.19999400,2.91604400,1.65782600
3.20127400,2.46742200,1.65782600
3.20255400,2.91604400,1.65782600
3.20383400,2.91604400,1.65782600
3.20511400,2.91604400,1.65782600
3.20639400,2.46742200,1.65782600
3.20767400,2.46742200,1.65782600
3.20895400,2.46742200,1.65782600
3.21023400,2.91604400,1.65782600
3.21151400,2.91604400,1.65782600
3.21279400,2.91604400,1.65782600
3.21407400,2.91604400,1.65782600
3.21535400,1.57017700,1.62254700
3.21663400,1.57017700,1.64018700
3.21791400,1.57017700,1.64018700
3.21919400,2.01879900,1.64018700
3.22047400,2.46742200,1.67546600
3.22175400,2.91604400,1.69310600
3.22303400,2.91604400,1.67546600
3.22431400,3.36466600,1.69310600
3.22559400,3.36466600,1.67546600
3.22687400,3.36466600,1.65782600
3.22815400,3.36466600,1.65782600
3.22943400,2.91604400,1.65782600
3.23071400,2.46742200,1.64018700
3.23199400,2.91604400,1.64018700
3.23327400,2.46742200,1.64018700
3.23455400,2.91604400,1.65782600
3.23583400,2.46742200,1.65782600
3.23711400,2.91604400,1.65782600
3.23839400,2.91604400,1.65782600
3.23967400,2.91604400,1.65782600
3.24095400,2.91604400,1.65782600
3.24223400,2.91604400,1.65782600
3.24351400,2.46742200,1.65782600
3.24479400,2.91604400,1.65782600
3.24607400,2.46742200,1.65782600
3.24735400,2.91604400,1.65782600
3.24863400,2.91604400,1.65782600
3.24991400,2.91604400,1.65782600
3.25119400,1.57017700,1.64018700
3.25247400,2.01879900,1.64018700
3.25375400,1.57017700,1.64018700
3.25503400,2.01879900,1.65782600
3.25631400,2.01879900,1.65782600
3.25759400,2.91604400,1.69310600
3.25887400,2.91604400,1.69310600
3.26015400,2.91604400,1.69310600
3.26143400,3.36466600,1.67546600
3.26271400,3.36466600,1.67546600
3.26399400,3.36466600,1.65782600
3.26527400,3.36466600,1.65782600
3.26655400,2.91604400,1.64018700
3.26783400,2.46742200,1.64018700
3.26911400,2.46742200,1.65782600
3.27039400,2.46742200,1.64018700
3.27167400,2.46742200,1.64018700
3.27295400,2.91604400,1.65782600
3.27423400,2.46742200,1.65782600
3.27551400,2.91604400,1.65782600
3.27679400,2.46742200,1.65782600
3.27807400,2.91604400,1.65782600
3.27935400,2.91604400,1.65782600
3.28063400,2.91604400,1.65782600
3.28191400,2.46742200,1.65782600
3.28319400,2.91604400,1.65782600
3.28447400,2.46742200,1.65782600
3.28575400,2.46742200,1.65782600
3.28703400,2.91604400,1.65782600
3.28831400,1.57017700,1.62254700
3.28959400,1.57017700,1.64018700
3.29087400,1.57017700,1.64018700
3.29215400,2.01879900,1.64018700
3.29343400,2.46742200,1.67546600
3.29471400,3.36466600,1.69310600
3.29599400,2.91604400,1.67546600
3.29727400,3.36466600,1.69310600
3.29855400,3.36466600,1.67546600
3.29983400,3.36466600,1.65782600
3.30111400,3.36466600,1.65782600
3.30239400,2.91604400,1.65782600
3.30367400,2.91604400,1.64018700
3.30495400,2.46742200,1.64018700
3.30623400,2.46742200,1.64018700
3.30751400,2.91604400,1.65782600
3.30879400,2.46742200,1.65782600
3.31007400,2.46742200,1.65782600
3.31135400,2.91604400,1.65782600
3.31263400,2.91604400,1.65782600
3.31391400,2.91604400,1.65782600
3.31519400,2.46742200,1.65782600
3.31647400,2.46742200,1.65782600
3.31775400,2.46742200,1.65782600
3.31903400,2.46742200,1.65782600
3.32031400,2.91604400,1.65782600
3.32159400,2.91604400,1.65782600
3.32287400,2.91604400,1.65782600
3.32415400,2.01879900,1.62254700
3.32543400,1.57017700,1.64018700
3.32671400,1.57017700,1.64018700
3.32799400,1.57017700,1.64018700
3.32927400,2.01879900,1.65782600
3.33055400,2.91604400,1.69310600
3.33183400,2.91604400,1.69310600
3.33311400,2.91604400,1.67546600
3.33439400,3.36466600,1.67546600
3.33567400,3.36466600,1.67546600
3.33695400,3.36466600,1.65782600
3.33823400,2.91604400,1.65782600
3.33951400,2.91604400,1.64018700
3.34079400,2.91604400,1.64018700
3.34207400,2.91604400,1.65782600
3.34335400,2.46742200,1.64018700
3.34463400,2.46742200,1.64018700
3.34591400,2.46742200,1.65782600
3.34719400,2.46742200,1.65782600
3.34847400,2.91604400,1.65782600
3.34975400,2.91604400,1.65782600
3.35103400,2.91604400,1.64018700
3.35231400,2.46742200,1.64018700
3.35359400,2.46742200,1.65782600
3.35487400,2.91604400,1.65782600
3.35615400,2.91604400,1.65782600
3.35743400,2.91604400,1.65782600
3.35871400,2.91604400,1.65782600
3.35999400,2.91604400,1.65782600
3.36127400,1.57017700,1.62254700
3.36255400,1.57017700,1.64018700
3.36383400,1.57017700,1.64018700
3.36511400,1.57017700,1.64018700
3.36639400,2.46742200,1.65782600
3.36767400,3.36466600,1.69310600
3.36895400,2.91604400,1.67546600
3.37023400,3.36466600,1.67546600
3.37151400,3.36466600,1.67546600
3.37279400,3.36466600,1.65782600
3.37407400,3.36466600,1.65782600
3.37535400,2.91604400,1.65782600
3.37663400,2.46742200,1.64018700
3.37791400,2.46742200,1.64018700
3.37919400,2.46742200,1.64018700
3.38047400,2.46742200,1.64018700
3.38175400,2.46742200,1.64018700
3.38303400,2.91604400,1.65782600
3.38431400,2.46742200,1.65782600
3.38559400,2.91604400,1.64018700
3.38687400,2.46742200,1.64018700
3.38815400,2.91604400,1.65782600
3.38943400,2.91604400,1.65782600
3.39071400,2.91604400,1.64018700
3.39199400,2.91604400,1.65782600
3.39327400,2.91604400,1.64018700
3.39455400,2.46742200,1.65782600
3.39583400,2.91604400,1.65782600
3.39711400,2.46742200,1.64018700
3.39839400,2.01879900,1.64018700
3.39967400,1.57017700,1.64018700
3.40095400,2.01879900,1.64018700
3.40223400,2.46742200,1.64018700
3.40351400,2.91604400,1.69310600
3.40479400,2.91604400,1.67546600
3.40607400,3.36466600,1.67546600
3.40735400,3.36466600,1.67546600
3.40863400,3.36466600,1.67546600
3.40991400,3.36466600,1.65782600
3.41119400,2.91604400,1.65782600
3.41247400,2.91604400,1.64018700
3.41375400,2.46742200,1.64018700
3.41503400,2.91604400,1.64018700
3.41631400,2.46742200,1.64018700
3.41759400,2.91604400,1.64018700
3.41887400,2.46742200,1.64018700
3.42015400,2.91604400,1.65782600
3.42143400,2.91604400,1.65782600
3.42271400,2.91604400,1.65782600
3.42399400,2.46742200,1.65782600
3.42527400,2.91604400,1.65782600
3.42655400,2.46742200,1.65782600
3.42783400,2.46742200,1.65782600
3.42911400,2.46742200,1.65782600
3.43039400,2.46742200,1.64018700
3.43167400,2.46742200,1.65782600
3.43295400,2.46742200,1.65782600
3.43423400,1.57017700,1.62254700
3.43551400,2.01879900,1.64018700
3.43679400,1.57017700,1.64018700
3.43807400,1.57017700,1.64018700
3.43935400,2.46742200,1.65782600
3.44063400,2.91604400,1.69310600
3.44191400,2.91604400,1.67546600
3.44319400,3.36466600,1.69310600
3.44447400,3.36466600,1.67546600
3.44575400,3.36466600,1.65782600
3.44703400,3.36466600,1.65782600
3.44831400,2.91604400,1.65782600
3.44959400,2.91604400,1.64018700
3.45087400,2.46742200,1.64018700
3.45215400,2.46742200,1.64018700
3.45343400,2.46742200,1.65782600
3.45471400,2.46742200,1.64018700
3.45599400,2.46742200,1.65782600
3.45727400,2.91604400,1.65782600
3.45855400,2.91604400,1.65782600
3.45983400,2.91604400,1.64018700
3.46111400,2.46742200,1.64018700
3.46239400,2.46742200,1.65782600
3.46367400,2.91604400,1.65782600
3.46495400,2.91604400,1.64018700
3.46623400,2.46742200,1.64018700
3.46751400,2.46742200,1.65782600
3.46879400,2.46742200,1.64018700
3.47007400,2.01879900,1.64018700
3.47135400,2.01879900,1.62254700
3.47263400,1.57017700,1.62254700
3.47391400,1.57017700,1.64018700
3.47519400,1.57017700,1.64018700
3.47647400,2.91604400,1.69310600
3.47775400,2.91604400,1.67546600
3.47903400,2.91604400,1.67546600
3.48031400,3.36466600,1.67546600
3.48159400,3.36466600,1.67546600
3.48287400,3.36466600,1.67546600
3.48415400,3.36466600,1.65782600
3.48543400,2.91604400,1.64018700
3.48671400,2.46742200,1.64018700
3.48799400,2.46742200,1.64018700
3.48927400,2.46742200,1.64018700
3.49055400,2.91604400,1.65782600
3.49183400,2.46742200,1.65782600
3.49311400,2.91604400,1.65782600
3.49439400,2.91604400,1.65782600
3.49567400,2.91604400,1.65782600
3.49695400,2.46742200,1.64018700
3.49823400,2.91604400,1.65782600
3.49951400,2.91604400,1.65782600
3.50079400,2.46742200,1.65782600
3.50207400,2.46742200,1.65782600
3.50335400,2.91604400,1.65782600
3.50463400,2.91604400,1.65782600
3.50591400,2.46742200,1.65782600
3.50719400,1.57017700,1.62254700
3.50847400,2.01879900,1.64018700
3.50975400,2.01879900,1.62254700
3.51103400,1.57017700,1.64018700
3.51231400,2.46742200,1.65782600
3.51359400,2.91604400,1.69310600
3.51487400,2.91604400,1.65782600
3.51615400,3.36466600,1.67546600
3.51743400,3.36466600,1.67546600
3.51871400,3.36466600,1.65782600
3.51999400,3.36466600,1.65782600
3.52127400,2.91604400,1.64018700
3.52255400,2.91604400,1.64018700
3.52383400,2.46742200,1.64018700
3.52511400,2.91604400,1.64018700
3.52639400,2.46742200,1.64018700
3.52767400,2.91604400,1.65782600
3.52895400,2.91604400,1.64018700
3.53023400,2.46742200,1.65782600
3.53151400,2.91604400,1.65782600
3.53279400,2.46742200,1.65782600
3.53407400,2.91604400,1.65782600
3.53535400,2.46742200,1.65782600
3.53663400,2.46742200,1.65782600
3.53791400,2.91604400,1.65782600
3.53919400,2.46742200,1.65782600
3.54047400,2.46742200,1.65782600
3.54175400,2.46742200,1.65782600
3.54303400,3.81328800,1.64018700
3.54431400,1.57017700,1.62254700
3.54559400,1.57017700,1.64018700
3.54687400,1.57017700,1.64018700
3.54815400,2.01879900,1.64018700
3.54943400,2.91604400,1.69310600
3.55071400,3.36466600,1.67546600
3.55199400,2.91604400,1.67546600
3.55327400,3.36466600,1.67546600
3.55455400,3.36466600,1.65782600
3.55583400,3.36466600,1.65782600
3.55711400,3.36466600,1.65782600
3.55839400,2.91604400,1.64018700
3.55967400,2.46742200,1.64018700
3.56095400,2.46742200,1.64018700
3.56223400,2.46742200,1.64018700
3.56351400,2.46742200,1.64018700
3.56479400,2.46742200,1.64018700
3.56607400,2.91604400,1.65782600
3.56735400,2.91604400,1.65782600
3.56863400,2.91604400,1.65782600
3.56991400,2.91604400,1.64018700
3.57119400,2.91604400,1.65782600
3.57247400,2.91604400,1.64018700
3.57375400,2.91604400,1.64018700
3.57503400,2.46742200,1.65782600
3.57631400,2.46742200,1.65782600
3.57759400,2.46742200,1.65782600
3.57887400,2.91604400,1.65782600
3.58015400,1.57017700,1.62254700
3.58143400,1.57017700,1.64018700
3.58271400,1.57017700,1.64018700
3.58399400,2.01879900,1.64018700
3.58527400,2.46742200,1.65782600
3.58655400,3.36466600,1.69310600
3.58783400,2.91604400,1.67546600
3.58911400,3.36466600,1.65782600
3.59039400,3.36466600,1.67546600
3.59167400,3.36466600,1.65782600
3.59295400,3.36466600,1.65782600
3.59423400,2.91604400,1.65782600
3.59551400,2.91604400,1.64018700
3.59679400,2.46742200,1.64018700
3.59807400,2.46742200,1.64018700
3.59935400,2.46742200,1.64018700
3.60063400,2.46742200,1.64018700
3.60191400,2.91604400,1.64018700
3.60319400,2.46742200,1.64018700
3.60447400,2.91604400,1.64018700
3.60575400,2.46742200,1.65782600
3.60703400,2.46742200,1.64018700
3.60831400,2.91604400,1.64018700
3.60959400,2.46742200,1.65782600
3.61087400,2.46742200,1.65782600
3.61215400,2.91604400,1.65782600
3.61343400,2.91604400,1.64018700
3.61471400,2.46742200,1.64018700
3.61599400,2.91604400,1.64018700
3.61727400,1.57017700,1.62254700
3.61855400,1.57017700,1.62254700
3.61983400,1.57017700,1.64018700
3.62111400,1.57017700,1.64018700
3.62239400,2.91604400,1.67546600
3.62367400,2.91604400,1.67546600
3.62495400,2.91604400,1.67546600
3.62623400,3.36466600,1.65782600
3.62751400,3.36466600,1.65782600
3.62879400,3.36466600,1.65782600
3.63007400,3.36466600,1.65782600
3.63135400,2.91604400,1.64018700
3.63263400,2.46742200,1.64018700
3.63391400,2.46742200,1.64018700
3.63519400,2.46742200,1.64018700
3.63647400,2.46742200,1.64018700
3.63775400,2.46742200,1.65782600
3.63903400,2.91604400,1.65782600
3.64031400,2.46742200,1.65782600
3.64159400,2.91604400,1.65782600
3.64287400,2.91604400,1.65782600
3.64415400,2.91604400,1.64018700
3.64543400,2.91604400,1.64018700
3.64671400,2.46742200,1.65782600
3.64799400,2.91604400,1.64018700
3.64927400,2.46742200,1.64018700
3.65055400,2.91604400,1.64018700
3.65183400,2.46742200,1.65782600
3.65311400,1.57017700,1.62254700
3.65439400,2.01879900,1.64018700
3.65567400,1.57017700,1.64018700
3.65695400,2.01879900,1.64018700
3.65823400,2.46742200,1.65782600
3.65951400,2.91604400,1.69310600
3.66079400,2.91604400,1.67546600
3.66207400,3.36466600,1.67546600
3.66335400,3.36466600,1.67546600
3.66463400,3.36466600,1.65782600
3.66591400,3.36466600,1.65782600
3.66719400,2.91604400,1.64018700
3.66847400,2.91604400,1.64018700
3.66975400,2.46742200,1.64018700
3.67103400,2.46742200,1.64018700
3.67231400,2.46742200,1.64018700
3.67359400,2.46742200,1.64018700
3.67487400,2.91604400,1.64018700
3.67615400,2.46742200,1.65782600
3.67743400,2.46742200,1.65782600
3.67871400,2.91604400,1.64018700
3.67999400,2.46742200,1.65782600
3.68127400,2.91604400,1.65782600
3.68255400,2.46742200,1.64018700
3.68383400,2.91604400,1.65782600
3.68511400,2.91604400,1.65782600
3.68639400,2.91604400,1.65782600
3.68767400,2.46742200,1.65782600
3.68895400,2.46742200,1.64018700
3.69023400,1.57017700,1.62254700
3.69151400,1.57017700,1.62254700
3.69279400,1.57017700,1.64018700
3.69407400,1.57017700,1.64018700
3.69535400,2.91604400,1.67546600
3.69663400,3.36466600,1.67546600
3.69791400,2.91604400,1.65782600
3.69919400,3.36466600,1.67546600
3.70047400,3.36466600,1.65782600
3.70175400,3.36466600,1.65782600
3.70303400,3.36466600,1.65782600
3.70431400,2.91604400,1.64018700
3.70559400,2.46742200,1.64018700
3.70687400,2.46742200,1.62254700
3.70815400,2.46742200,1.64018700
3.70943400,2.46742200,1.64018700
3.71071400,2.46742200,1.64018700
3.71199400,2.46742200,1.64018700
3.71327400,2.91604400,1.64018700
3.71455400,2.91604400,1.65782600
3.71583400,2.91604400,1.64018700
3.71711400,2.91604400,1.64018700
3.71839400,2.91604400,1.64018700
3.71967400,2.91604400,1.64018700
3.72095400,2.46742200,1.65782600
3.72223400,2.91604400,1.65782600
3.72351400,2.46742200,1.64018700
3.72479400,2.91604400,1.64018700
3.72607400,1.57017700,1.62254700
3.72735400,2.01879900,1.64018700
3.72863400,1.57017700,1.62254700
3.72991400,1.57017700,1.64018700
3.73119400,2.46742200,1.65782600
3.73247400,2.91604400,1.67546600
3.73375400,2.91604400,1.65782600
3.73503400,3.36466600,1.67546600
3.73631400,3.36466600,1.67546600
3.73759400,3.36466600,1.65782600
3.73887400,3.36466600,1.65782600
3.74015400,2.91604400,1.65782600
3.74143400,2.91604400,1.64018700
3.74271400,2.46742200,1.64018700
3.74399400,2.46742200,1.64018700
3.74527400,2.46742200,1.64018700
3.74655400,2.91604400,1.64018700
3.74783400,2.46742200,1.64018700
3.74911400,2.91604400,1.64018700
3.75039400,2.91604400,1.65782600
3.75167400,2.91604400,1.65782600
3.75295400,2.91604400,1.64018700
3.75423400,2.91604400,1.64018700
3.75551400,2.46742200,1.64018700
3.75679400,2.46742200,1.64018700
3.75807400,2.91604400,1.64018700
3.75935400,2.46742200,1.64018700
3.76063400,2.46742200,1.64018700
3.76191400,2.91604400,1.64018700
3.76319400,1.57017700,1.62254700
3.76447400,1.57017700,1.62254700
3.76575400,2.01879900,1.64018700
3.76703400,2.01879900,1.64018700
3.76831400,2.91604400,1.67546600
3.76959400,3.36466600,1.67546600
3.77087400,2.91604400,1.65782600
3.77215400,2.91604400,1.67546600
3.77343400,3.36466600,1.65782600
3.77471400,3.36466600,1.65782600
3.77599400,3.36466600,1.65782600
3.77727400,2.91604400,1.64018700
3.77855400,2.91604400,1.64018700
3.77983400,2.46742200,1.64018700
3.78111400,2.46742200,1.64018700
3.78239400,2.46742200,1.64018700
3.78367400,2.46742200,1.64018700
3.78495400,2.46742200,1.64018700
3.78623400,2.91604400,1.64018700
3.78751400,2.91604400,1.64018700
3.78879400,2.46742200,1.64018700
3.79007400,2.46742200,1.65782600
3.79135400,2.91604400,1.64018700
3.79263400,2.46742200,1.64018700
3.79391400,2.46742200,1.64018700
3.79519400,2.91604400,1.65782600
3.79647400,2.46742200,1.64018700
3.79775400,2.91604400,1.64018700
3.79903400,1.57017700,1.62254700
3.80031400,2.01879900,1.64018700
3.80159400,1.57017700,1.62254700
3.80287400,2.01879900,1.64018700
3.80415400,2.01879900,1.64018700
3.80543400,2.91604400,1.67546600
3.80671400,2.91604400,1.67546600
3.80799400,3.36466600,1.67546600
3.80927400,3.36466600,1.65782600
3.81055400,3.36466600,1.65782600
3.81183400,3.36466600,1.65782600
3.81311400,2.91604400,1.64018700
3.81439400,2.91604400,1.64018700
3.81567400,2.91604400,1.64018700
3.81695400,2.91604400,1.64018700
3.81823400,2.91604400,1.64018700
3.81951400,2.46742200,1.64018700
3.82079400,2.46742200,1.64018700
3.82207400,2.91604400,1.64018700
3.82335400,2.91604400,1.64018700
3.82463400,2.46742200,1.64018700
3.82591400,2.91604400,1.64018700
3.82719400,2.91604400,1.64018700
3.82847400,2.91604400,1.65782600
3.82975400,2.91604400,1.64018700
3.83103400,2.46742200,1.64018700
3.83231400,2.46742200,1.64018700
3.83359400,2.91604400,1.64018700
3.83487400,2.46742200,1.64018700
3.83615400,1.57017700,1.62254700
3.83743400,1.57017700,1.62254700
3.83871400,2.01879900,1.64018700
3.83999400,2.01879900,1.64018700
3.84127400,2.46742200,1.65782600
3.84255400,2.91604400,1.67546600
3.84383400,2.91604400,1.65782600
3.84511400,3.36466600,1.67546600
3.84639400,3.36466600,1.65782600
3.84767400,3.36466600,1.65782600
3.84895400,3.36466600,1.64018700
3.85023400,2.91604400,1.64018700
3.85151400,2.91604400,1.62254700
3.85279400,2.91604400,1.62254700
3.85407400,2.91604400,1.64018700
3.85535400,2.46742200,1.64018700
3.85663400,2.46742200,1.64018700
3.85791400,2.91604400,1.64018700
3.85919400,2.46742200,1.64018700
3.86047400,2.91604400,1.64018700
3.86175400,2.91604400,1.64018700
3.86303400,2.46742200,1.64018700
3.86431400,2.46742200,1.64018700
3.86559400,2.91604400,1.64018700
3.86687400,2.91604400,1.64018700
3.86815400,2.91604400,1.65782600
3.86943400,2.91604400,1.64018700
3.87071400,2.91604400,1.65782600
3.87199400,1.57017700,1.62254700
3.87327400,2.01879900,1.62254700
3.87455400,1.57017700,1.62254700
3.87583400,2.01879900,1.64018700
3.87711400,2.01879900,1.64018700
3.87839400,2.91604400,1.67546600
3.87967400,2.91604400,1.65782600
3.88095400,2.91604400,1.67546600
3.88223400,3.36466600,1.65782600
3.88351400,3.36466600,1.65782600
3.88479400,3.36466600,1.65782600
3.88607400,3.36466600,1.64018700
3.88735400,2.91604400,1.64018700
3.88863400,2.91604400,1.62254700
3.88991400,2.91604400,1.62254700
3.89119400,2.46742200,1.64018700
3.89247400,2.46742200,1.64018700
3.89375400,2.46742200,1.64018700
3.89503400,2.46742200,1.64018700
3.89631400,2.91604400,1.64018700
3.89759400,2.91604400,1.64018700
3.89887400,2.91604400,1.64018700
3.90015400,2.91604400,1.64018700
3.90143400,2.91604400,1.64018700
3.90271400,2.91604400,1.64018700
3.90399400,2.91604400,1.64018700
3.90527400,2.46742200,1.64018700
3.90655400,2.91604400,1.64018700
3.90783400,2.46742200,1.64018700
3.90911400,1.57017700,1.60484600
3.91039400,1.57017700,1.62254700
3.91167400,2.01879900,1.64018700
3.91295400,2.01879900,1.64018700
3.91423400,2.46742200,1.65782600
3.91551400,2.91604400,1.67546600
3.91679400,2.91604400,1.65782600
3.91807400,3.36466600,1.67546600
3.91935400,3.36466600,1.65782600
3.92063400,3.36466600,1.65782600
3.92191400,3.36466600,1.64018700
3.92319400,2.91604400,1.64018700
3.92447400,2.91604400,1.62254700
3.92575400,2.46742200,1.62254700
3.92703400,2.91604400,1.64018700
3.92831400,2.46742200,1.64018700
3.92959400,2.46742200,1.64018700
3.93087400,2.91604400,1.64018700
3.93215400,2.91604400,1.65782600
3.93343400,2.91604400,1.65782600
3.93471400,2.46742200,1.64018700
3.93599400,2.91604400,1.64018700
3.93727400,2.91604400,1.64018700
3.93855400,2.91604400,1.64018700
3.93983400,2.91604400,1.64018700
3.94111400,2.46742200,1.64018700
3.94239400,2.91604400,1.64018700
3.94367400,2.46742200,1.64018700
